site,site_id,param_index_subset,param_name,param_label_short,obs_index,obs_block_name,obs_family,obs_label_short,obs_label_full,y_obs,y_prior,y_opt,obs_sigma,obs_variance,gain_value,abs_gain_value,rank_within_param_by_abs_gain
Barrow,US-A10,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,17,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-278.79998779296875,-697.8045654296875,-404.10406494140625,221.33979463146702,48991.3046875,0.0001318590479293619,0.0001318590479293619,8
Barrow,US-A10,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,18,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-521.2000122070312,296.7884216308594,-352.1524658203125,122.16460383305592,14924.1904296875,-0.0003968550295197193,0.0003968550295197193,1
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],32.70000076293945,1165.800048828125,18.128738403320312,20.0,400.0,0.00025219455764105667,0.00025219455764105667,8
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],-34.400001525878906,1165.5380859375,18.0999813079834,20.0,400.0,0.00024865412287729185,0.00024865412287729185,9
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],31.350000381469727,1165.349853515625,18.090173721313477,20.0,400.0,0.00024587052350313226,0.00024587052350313226,10
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],40.400001525878906,1165.05126953125,18.075998306274414,20.0,400.0,0.00024184943840863902,0.00024184943840863902,11
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],21.0,1164.6441650390625,18.054080963134766,20.0,400.0,0.0002355946634919141,0.0002355946634919141,12
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],27.799999237060547,1164.2750244140625,18.03061294555664,20.0,400.0,0.00022898730973311572,0.00022898730973311572,13
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],7.360000133514404,1152.8834228515625,17.126506805419922,20.0,400.0,4.516494038233249e-05,4.516494038233249e-05,17
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],30.5,1134.14208984375,16.13138771057129,20.0,400.0,-0.00010671449366150594,0.00010671449366150594,16
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],31.600000381469727,1133.59130859375,16.10831069946289,20.0,400.0,-0.00011319030499216368,0.00011319030499216368,15
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],25.933332443237305,1120.840087890625,15.181221008300781,20.0,400.0,-0.0003091225570485298,0.0003091225570485298,7
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],17.725000381469727,1120.6087646484375,15.168105125427246,20.0,400.0,-0.0003127490495369451,0.0003127490495369451,6
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],22.125,1120.4306640625,15.15748119354248,20.0,400.0,-0.0003156908527047249,0.0003156908527047249,5
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,12,resp_14C,resp_delta14C,resp[13],resp_14C[13],-18.6200008392334,1090.072998046875,13.601741790771484,20.0,400.0,-0.0006347257946816079,0.0006347257946816079,3
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,13,resp_14C,resp_delta14C,resp[14],resp_14C[14],-1.649999976158142,1088.7562255859375,13.462249755859375,20.0,400.0,-0.000650569673206177,0.000650569673206177,1
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,14,c_stock,C_stocks,C[1],c_stock[1],4500.0,1365.5367431640625,3753.67333984375,2025.0,4100625.0,-1.2675265456533533e-05,1.2675265456533533e-05,18
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,15,c_stock,C_stocks,C[2],c_stock[2],12000.0,8508.671875,17035.1875,3960.0,15681600.0,4.801478012054292e-06,4.801478012054292e-06,19
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,16,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-116.10909271240234,1620.1707763671875,112.73575592041016,145.61468579353527,21203.63671875,0.0006496867718018747,0.0006496867718018747,2
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,17,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-278.79998779296875,-697.8045654296875,-404.10406494140625,221.33979463146702,48991.3046875,-0.0003405992252432899,0.0003405992252432899,4
Barrow,US-A10,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,18,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-521.2000122070312,296.7884216308594,-352.1524658203125,122.16460383305592,14924.1904296875,-0.00019187681418974923,0.00019187681418974923,14
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],32.70000076293945,1165.800048828125,18.128738403320312,20.0,400.0,-8.050783939998509e-05,8.050783939998509e-05,9
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],-34.400001525878906,1165.5380859375,18.0999813079834,20.0,400.0,-7.928012203677978e-05,7.928012203677978e-05,10
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],31.350000381469727,1165.349853515625,18.090173721313477,20.0,400.0,-7.840525146825494e-05,7.840525146825494e-05,11
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],40.400001525878906,1165.05126953125,18.075998306274414,20.0,400.0,-7.714011298165238e-05,7.714011298165238e-05,12
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],21.0,1164.6441650390625,18.054080963134766,20.0,400.0,-7.517005359455657e-05,7.517005359455657e-05,13
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],27.799999237060547,1164.2750244140625,18.03061294555664,20.0,400.0,-7.30915959102967e-05,7.30915959102967e-05,14
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],7.360000133514404,1152.8834228515625,17.126506805419922,20.0,400.0,-1.3724221758467728e-05,1.3724221758467728e-05,17
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],30.5,1134.14208984375,16.13138771057129,20.0,400.0,3.503110029625771e-05,3.503110029625771e-05,16
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],31.600000381469727,1133.59130859375,16.10831069946289,20.0,400.0,3.706216597411959e-05,3.706216597411959e-05,15
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],25.933332443237305,1120.840087890625,15.181221008300781,20.0,400.0,0.00010009416873684429,0.00010009416873684429,8
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],17.725000381469727,1120.6087646484375,15.168105125427246,20.0,400.0,0.00010123555861536381,0.00010123555861536381,7
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],22.125,1120.4306640625,15.15748119354248,20.0,400.0,0.00010215687757783098,0.00010215687757783098,6
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,12,resp_14C,resp_delta14C,resp[13],resp_14C[13],-18.6200008392334,1090.072998046875,13.601741790771484,20.0,400.0,0.00020496614023362466,0.00020496614023362466,4
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,13,resp_14C,resp_delta14C,resp[14],resp_14C[14],-1.649999976158142,1088.7562255859375,13.462249755859375,20.0,400.0,0.00021033229958218155,0.00021033229958218155,3
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,14,c_stock,C_stocks,C[1],c_stock[1],4500.0,1365.5367431640625,3753.67333984375,2025.0,4100625.0,4.218129821188601e-06,4.218129821188601e-06,19
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,15,c_stock,C_stocks,C[2],c_stock[2],12000.0,8508.671875,17035.1875,3960.0,15681600.0,9.29769427570821e-06,9.29769427570821e-06,18
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,16,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-116.10909271240234,1620.1707763671875,112.73575592041016,145.61468579353527,21203.63671875,-0.00021620557968543496,0.00021620557968543496,2
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,17,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-278.79998779296875,-697.8045654296875,-404.10406494140625,221.33979463146702,48991.3046875,0.00013499014843002815,0.00013499014843002815,5
Barrow,US-A10,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,18,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-521.2000122070312,296.7884216308594,-352.1524658203125,122.16460383305592,14924.1904296875,-0.0003709605295036749,0.0003709605295036749,1
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,0,pool_14C,pool_delta14C,pool[1],pool_14C[1],284.0,3960.038818359375,137.87342834472656,15.0,225.0,-8.401098054159736e-05,8.401098054159736e-05,1
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,1,pool_14C,pool_delta14C,pool[2],pool_14C[2],113.60723114013672,3804.502685546875,137.48216247558594,15.0,225.0,-8.319896654854137e-05,8.319896654854137e-05,3
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,2,pool_14C,pool_delta14C,pool[3],pool_14C[3],207.1999969482422,3514.091064453125,136.7166748046875,15.0,225.0,-8.170694215879572e-05,8.170694215879572e-05,5
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,3,pool_14C,pool_delta14C,pool[4],pool_14C[4],118.40078735351562,3721.927001953125,134.4898223876953,15.0,225.0,-7.911792112568195e-05,7.911792112568195e-05,6
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,4,pool_14C,pool_delta14C,pool[5],pool_14C[5],23.0,416.0540771484375,-15.02220630645752,15.0,225.0,5.45584676570956e-06,5.45584676570956e-06,20
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,5,pool_14C,pool_delta14C,pool[6],pool_14C[6],82.0,-419.22821044921875,17.970266342163086,15.0,225.0,5.345422436913748e-05,5.345422436913748e-05,7
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,6,pool_14C,pool_delta14C,pool[7],pool_14C[7],-39.400001525878906,-16.813720703125,36.93771743774414,15.0,225.0,-5.054786382879935e-06,5.054786382879935e-06,21
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,7,resp_14C,resp_delta14C,resp[1],resp_14C[1],123.47880554199219,2606.31298828125,120.65266418457031,15.0,225.0,-3.910318278647451e-05,3.910318278647451e-05,9
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,8,resp_14C,resp_delta14C,resp[2],resp_14C[2],123.45695495605469,2512.02490234375,120.3411636352539,15.0,225.0,-3.877958256790125e-05,3.877958256790125e-05,10
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,9,resp_14C,resp_delta14C,resp[3],resp_14C[3],117.21288299560547,2476.09228515625,120.2197036743164,15.0,225.0,-3.8650097666612425e-05,3.8650097666612425e-05,11
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,10,resp_14C,resp_delta14C,resp[4],resp_14C[4],119.98770904541016,2463.42236328125,120.16400909423828,15.0,225.0,-3.8599160023157026e-05,3.8599160023157026e-05,12
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,11,resp_14C,resp_delta14C,resp[5],resp_14C[5],144.20352172851562,2445.788330078125,120.09597778320312,15.0,225.0,-3.8532011733084186e-05,3.8532011733084186e-05,13
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,12,resp_14C,resp_delta14C,resp[6],resp_14C[6],109.57666778564453,2432.262939453125,120.03776550292969,15.0,225.0,-3.8479093330561855e-05,3.8479093330561855e-05,14
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,13,resp_14C,resp_delta14C,resp[7],resp_14C[7],123.51847839355469,2416.3583984375,119.97411346435547,15.0,225.0,-3.841901154864348e-05,3.841901154864348e-05,15
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,14,resp_14C,resp_delta14C,resp[8],resp_14C[8],108.93997955322266,2160.4814453125,119.05305480957031,15.0,225.0,-3.751817494006594e-05,3.751817494006594e-05,16
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,15,resp_14C,resp_delta14C,resp[9],resp_14C[9],105.45958709716797,2134.583251953125,118.95349884033203,15.0,225.0,-3.742414578982583e-05,3.742414578982583e-05,17
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,16,resp_14C,resp_delta14C,resp[10],resp_14C[10],121.03535461425781,2091.422607421875,118.7816390991211,15.0,225.0,-3.7266707368655125e-05,3.7266707368655125e-05,18
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,17,resp_14C,resp_delta14C,resp[11],resp_14C[11],122.18989562988281,2000.08251953125,118.3774642944336,15.0,225.0,-3.6929625817121295e-05,3.6929625817121295e-05,19
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,18,c_stock,C_stocks,C[1],c_stock[1],5469.0,596.4224243164062,4053.091064453125,2187.6000548546344,4785594.0,1.824686106076738e-08,1.824686106076738e-08,25
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,19,c_stock,C_stocks,C[2],c_stock[2],1900.0,2999.938720703125,1870.37646484375,760.0,577600.0,5.673767650612123e-08,5.673767650612123e-08,24
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,20,c_stock,C_stocks,C[3],c_stock[3],4900.0,3526.9384765625,5084.79296875,1960.0,3841600.0,-7.938940084151654e-10,7.938940084151654e-10,26
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,21,israd_density_soil_active_1986,pool_delta14C,density:active_1986,israd_density_soil_active_1986,83.94999694824219,3960.038818359375,137.87342834472656,15.0,225.0,-8.401098054159736e-05,8.401098054159736e-05,2
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,22,israd_density_soil_active_1996,pool_delta14C,density:active_1996,israd_density_soil_active_1996,94.0,3804.502685546875,137.48216247558594,20.0,400.0,-4.679941868355451e-05,4.679941868355451e-05,8
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,23,israd_density_soil_active_1997,pool_delta14C,density:active_1997,israd_density_soil_active_1997,45.58000183105469,3514.091064453125,136.7166748046875,15.0,225.0,-8.170694215879572e-05,8.170694215879572e-05,4
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,24,israd_density_soil_passive_1996,pool_delta14C,density:passive_1996,israd_density_soil_passive_1996,-78.66666412353516,415.385498046875,-15.06609058380127,24.88492068188585,619.25927734375,1.981261135811981e-06,1.981261135811981e-06,22
Howland Forest,US-Ho1,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,25,israd_density_soil_passive_1997,pool_delta14C,density:passive_1997,israd_density_soil_passive_1997,-68.0,413.7722473144531,-15.14565372467041,27.617928959282953,762.75,1.604306783706297e-06,1.604306783706297e-06,23
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,0,pool_14C,pool_delta14C,pool[1],pool_14C[1],284.0,3960.038818359375,137.87342834472656,15.0,225.0,-0.0021708368979585593,0.0021708368979585593,2
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,1,pool_14C,pool_delta14C,pool[2],pool_14C[2],113.60723114013672,3804.502685546875,137.48216247558594,15.0,225.0,-0.0021498544620897134,0.0021498544620897134,4
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,2,pool_14C,pool_delta14C,pool[3],pool_14C[3],207.1999969482422,3514.091064453125,136.7166748046875,15.0,225.0,-0.0021113005172219506,0.0021113005172219506,6
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,3,pool_14C,pool_delta14C,pool[4],pool_14C[4],118.40078735351562,3721.927001953125,134.4898223876953,15.0,225.0,-0.0020443983675048167,0.0020443983675048167,7
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,4,pool_14C,pool_delta14C,pool[5],pool_14C[5],23.0,416.0540771484375,-15.02220630645752,15.0,225.0,-0.000112051145750227,0.000112051145750227,21
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,5,pool_14C,pool_delta14C,pool[6],pool_14C[6],82.0,-419.22821044921875,17.970266342163086,15.0,225.0,0.0010832558325996522,0.0010832558325996522,20
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,6,pool_14C,pool_delta14C,pool[7],pool_14C[7],-39.400001525878906,-16.813720703125,36.93771743774414,15.0,225.0,-0.00447000750821395,0.00447000750821395,1
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,7,resp_14C,resp_delta14C,resp[1],resp_14C[1],123.47880554199219,2606.31298828125,120.65266418457031,15.0,225.0,0.001620852153008156,0.001620852153008156,8
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,8,resp_14C,resp_delta14C,resp[2],resp_14C[2],123.45695495605469,2512.02490234375,120.3411636352539,15.0,225.0,0.0016014873576668215,0.0016014873576668215,9
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,9,resp_14C,resp_delta14C,resp[3],resp_14C[3],117.21288299560547,2476.09228515625,120.2197036743164,15.0,225.0,0.001595366269585573,0.001595366269585573,11
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,10,resp_14C,resp_delta14C,resp[4],resp_14C[4],119.98770904541016,2463.42236328125,120.16400909423828,15.0,225.0,0.0015957454173507375,0.0015957454173507375,10
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,11,resp_14C,resp_delta14C,resp[5],resp_14C[5],144.20352172851562,2445.788330078125,120.09597778320312,15.0,225.0,0.0015947973855441058,0.0015947973855441058,13
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,12,resp_14C,resp_delta14C,resp[6],resp_14C[6],109.57666778564453,2432.262939453125,120.03776550292969,15.0,225.0,0.0015949416729233072,0.0015949416729233072,12
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,13,resp_14C,resp_delta14C,resp[7],resp_14C[7],123.51847839355469,2416.3583984375,119.97411346435547,15.0,225.0,0.0015943874821591486,0.0015943874821591486,14
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,14,resp_14C,resp_delta14C,resp[8],resp_14C[8],108.93997955322266,2160.4814453125,119.05305480957031,15.0,225.0,0.0015597725901443991,0.0015597725901443991,15
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,15,resp_14C,resp_delta14C,resp[9],resp_14C[9],105.45958709716797,2134.583251953125,118.95349884033203,15.0,225.0,0.0015561844905131598,0.0015561844905131598,16
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,16,resp_14C,resp_delta14C,resp[10],resp_14C[10],121.03535461425781,2091.422607421875,118.7816390991211,15.0,225.0,0.0015510905349921443,0.0015510905349921443,17
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,17,resp_14C,resp_delta14C,resp[11],resp_14C[11],122.18989562988281,2000.08251953125,118.3774642944336,15.0,225.0,0.0015444821063684442,0.0015444821063684442,18
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,18,c_stock,C_stocks,C[1],c_stock[1],5469.0,596.4224243164062,4053.091064453125,2187.6000548546344,4785594.0,4.7149709878725414e-07,4.7149709878725414e-07,25
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,19,c_stock,C_stocks,C[2],c_stock[2],1900.0,2999.938720703125,1870.37646484375,760.0,577600.0,1.2242837200784678e-05,1.2242837200784678e-05,24
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,20,c_stock,C_stocks,C[3],c_stock[3],4900.0,3526.9384765625,5084.79296875,1960.0,3841600.0,1.295640968065003e-07,1.295640968065003e-07,26
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,21,israd_density_soil_active_1986,pool_delta14C,density:active_1986,israd_density_soil_active_1986,83.94999694824219,3960.038818359375,137.87342834472656,15.0,225.0,-0.0021708368979585593,0.0021708368979585593,3
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,22,israd_density_soil_active_1996,pool_delta14C,density:active_1996,israd_density_soil_active_1996,94.0,3804.502685546875,137.48216247558594,20.0,400.0,-0.0012092931349254638,0.0012092931349254638,19
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,23,israd_density_soil_active_1997,pool_delta14C,density:active_1997,israd_density_soil_active_1997,45.58000183105469,3514.091064453125,136.7166748046875,15.0,225.0,-0.0021113005172219506,0.0021113005172219506,5
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,24,israd_density_soil_passive_1996,pool_delta14C,density:passive_1996,israd_density_soil_passive_1996,-78.66666412353516,415.385498046875,-15.06609058380127,24.88492068188585,619.25927734375,-4.1203215365024844e-05,4.1203215365024844e-05,22
Howland Forest,US-Ho1,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,25,israd_density_soil_passive_1997,pool_delta14C,density:passive_1997,israd_density_soil_passive_1997,-68.0,413.7722473144531,-15.14565372467041,27.617928959282953,762.75,-3.4691393477645564e-05,3.4691393477645564e-05,23
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,0,pool_14C,pool_delta14C,pool[1],pool_14C[1],284.0,3960.038818359375,137.87342834472656,15.0,225.0,-0.0018365286288273145,0.0018365286288273145,2
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,1,pool_14C,pool_delta14C,pool[2],pool_14C[2],113.60723114013672,3804.502685546875,137.48216247558594,15.0,225.0,-0.0018187775051911833,0.0018187775051911833,4
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,2,pool_14C,pool_delta14C,pool[3],pool_14C[3],207.1999969482422,3514.091064453125,136.7166748046875,15.0,225.0,-0.0017861609157324917,0.0017861609157324917,6
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,3,pool_14C,pool_delta14C,pool[4],pool_14C[4],118.40078735351562,3721.927001953125,134.4898223876953,15.0,225.0,-0.0017295623366603763,0.0017295623366603763,7
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,4,pool_14C,pool_delta14C,pool[5],pool_14C[5],23.0,416.0540771484375,-15.02220630645752,15.0,225.0,-0.00047255224910250164,0.00047255224910250164,21
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,5,pool_14C,pool_delta14C,pool[6],pool_14C[6],82.0,-419.22821044921875,17.970266342163086,15.0,225.0,0.0005396792681466895,0.0005396792681466895,20
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,6,pool_14C,pool_delta14C,pool[7],pool_14C[7],-39.400001525878906,-16.813720703125,36.93771743774414,15.0,225.0,-0.002418666429697222,0.002418666429697222,1
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,7,resp_14C,resp_delta14C,resp[1],resp_14C[1],123.47880554199219,2606.31298828125,120.65266418457031,15.0,225.0,0.0013093792484926978,0.0013093792484926978,13
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,8,resp_14C,resp_delta14C,resp[2],resp_14C[2],123.45695495605469,2512.02490234375,120.3411636352539,15.0,225.0,0.0012966398144692755,0.0012966398144692755,17
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,9,resp_14C,resp_delta14C,resp[3],resp_14C[3],117.21288299560547,2476.09228515625,120.2197036743164,15.0,225.0,0.0012951035970240317,0.0012951035970240317,18
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,10,resp_14C,resp_delta14C,resp[4],resp_14C[4],119.98770904541016,2463.42236328125,120.16400909423828,15.0,225.0,0.001300004972767688,0.001300004972767688,16
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,11,resp_14C,resp_delta14C,resp[5],resp_14C[5],144.20352172851562,2445.788330078125,120.09597778320312,15.0,225.0,0.001303729018448273,0.001303729018448273,15
