site_id,site_label,subset_key,subset_label,sample_idx,frac_loss,abs_loss,old_fraction
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",1,0.07234462277296377,925.2996826171875,0.5977437885363865
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",2,0.07112589204399954,911.6320190429688,0.5946698419999357
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",3,0.07062716274601985,903.5304565429688,0.5905096215222955
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",4,0.07062716274601985,903.5304565429688,0.5905096215222955
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",5,0.07144823589375399,914.5038146972656,0.6021353392369797
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",6,0.07144823589375399,914.5038146972656,0.6021353392369797
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",7,0.07076669314940372,904.2861328125,0.5924464115592144
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",8,0.07180429940729725,915.9955444335938,0.5968645264162734
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",9,0.07180429940729725,915.9955444335938,0.5968645264162734
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",10,0.07180429940729725,915.9955444335938,0.5968645264162734
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",11,0.07312586899617342,935.122802734375,0.6129067143126377
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",0,0.07559934214629731,1004.6361694335938,0.7392122641402945
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",1,0.07131528969140127,995.2864379882812,0.7403073100166772
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",2,0.07131528969140127,995.2864379882812,0.7403073100166772
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",3,0.07222311587718125,990.7092895507812,0.7380082746847549
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",4,0.07195710656625627,928.3112182617188,0.7005412395432234
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",5,0.0730937245970311,964.9478759765625,0.709113582580012
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",6,0.07445490811802097,1004.6435241699219,0.7332332418208816
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",7,0.07390994026849304,1001.4596252441406,0.7249051740457307
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",8,0.07390994026849304,1001.4596252441406,0.7249051740457307
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",9,0.07390994026849304,1001.4596252441406,0.7249051740457307
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",10,0.07233972655617077,964.7583923339844,0.7167019125216317
US-Ho1,Howland Forest,stocks_resp14c,"Stocks+
Resp 14C",11,0.07246065243688789,1013.2625732421875,0.7412254558683369
US-Ho1,Howland Forest,all_observations,All,0,0.0710980771557224,908.74853515625,0.6019053803366375
US-Ho1,Howland Forest,all_observations,All,1,0.0710980771557224,908.74853515625,0.6019053803366375
US-Ho1,Howland Forest,all_observations,All,2,0.0710980771557224,908.74853515625,0.6019053803366375
US-Ho1,Howland Forest,all_observations,All,3,0.07026568790516391,899.0697021484375,0.5958618992656496
US-Ho1,Howland Forest,all_observations,All,4,0.07026568790516391,899.0697021484375,0.5958618992656496
