ecosystem,observation_subset,observation_subset_label,draw,q10,delta_temperature_c,year,mode,control_carbon,warm_carbon,control_respiration,warm_respiration,cumulative_control_respiration,cumulative_warm_respiration
Harvard Forest,prior_only,Prior,6,2.0,4.0,100,fast,1194.984619140625,873.2586059570312,27215.402966191687,27466.054654282387,27215.402966191687,27466.054654282387
Harvard Forest,prior_only,Prior,6,2.0,4.0,10,intermediate,4605.26171875,4437.1337890625,723.024405793157,939.3006975651069,723.024405793157,939.3006975651069
Harvard Forest,prior_only,Prior,6,2.0,4.0,50,intermediate,4582.47021484375,3851.359375,3637.682100052066,4374.290014172537,3637.682100052066,4374.290014172537
Harvard Forest,prior_only,Prior,6,2.0,4.0,100,intermediate,4546.96142578125,3566.46923828125,7232.671042114909,8198.108980575278,7232.671042114909,8198.108980575278
Harvard Forest,prior_only,Prior,6,2.0,4.0,10,slow,960.08740234375,958.6920776367188,65.14132090541057,85.9272214912201,65.14132090541057,85.9272214912201
Harvard Forest,prior_only,Prior,6,2.0,4.0,50,slow,957.3263549804688,923.394287109375,329.38967624106243,429.3831559471544,329.38967624106243,429.3831559471544
Harvard Forest,prior_only,Prior,6,2.0,4.0,100,slow,951.9617919921875,861.770751953125,657.2562162646217,834.0365128973685,657.2562162646217,834.0365128973685
Harvard Forest,prior_only,Prior,7,2.0,4.0,10,fast,910.2243041992188,652.8626098632812,2172.8034745166983,2337.175527692433,2172.8034745166983,2337.175527692433
Harvard Forest,prior_only,Prior,7,2.0,4.0,50,fast,977.5509643554688,712.0726318359375,11234.143365810523,11404.04541777059,11234.143365810523,11404.04541777059
Harvard Forest,prior_only,Prior,7,2.0,4.0,100,fast,976.6598510742188,711.2131958007812,22384.052074892825,22554.351133672284,22384.052074892825,22554.351133672284
Harvard Forest,prior_only,Prior,7,2.0,4.0,10,intermediate,5235.9970703125,4960.52734375,1164.4689691799538,1501.1710901696165,1164.4689691799538,1501.1710901696165
Harvard Forest,prior_only,Prior,7,2.0,4.0,50,intermediate,5218.49560546875,4226.0439453125,5853.2152828013095,6848.042686928055,5853.2152828013095,6848.042686928055
Harvard Forest,prior_only,Prior,7,2.0,4.0,100,intermediate,5184.10986328125,3986.33447265625,11634.440325440595,12816.95681132019,11634.440325440595,12816.95681132019
Harvard Forest,prior_only,Prior,7,2.0,4.0,10,slow,2302.702880859375,2299.275146484375,109.87304636870275,144.92817266464561,109.87304636870275,144.92817266464561
Harvard Forest,prior_only,Prior,7,2.0,4.0,50,slow,2296.5693359375,2220.771240234375,555.6052668157234,724.673038104863,555.6052668157234,724.673038104863
Harvard Forest,prior_only,Prior,7,2.0,4.0,100,slow,2285.19140625,2092.871826171875,1108.8643495155086,1412.1492258341852,1108.8643495155086,1412.1492258341852
Harvard Forest,prior_only,Prior,8,2.0,4.0,10,fast,1030.24609375,746.31298828125,2734.575353543578,2962.600785683726,2734.575353543578,2962.600785683726
Harvard Forest,prior_only,Prior,8,2.0,4.0,50,fast,1101.14990234375,803.6233520507812,14124.41460460716,14363.747982996258,14124.41460460716,14363.747982996258
Harvard Forest,prior_only,Prior,8,2.0,4.0,100,fast,1100.24755859375,802.7516479492188,28143.068862051987,28382.848276354467,28143.068862051987,28382.848276354467
Harvard Forest,prior_only,Prior,8,2.0,4.0,10,intermediate,5465.26611328125,5309.95361328125,647.3874917404279,843.9707887721224,647.3874917404279,843.9707887721224
Harvard Forest,prior_only,Prior,8,2.0,4.0,50,intermediate,5439.13916015625,4710.50146484375,3260.7829147991647,3993.9961215257367,3260.7829147991647,3993.9961215257367
Harvard Forest,prior_only,Prior,8,2.0,4.0,100,intermediate,5396.533203125,4337.77001953125,6487.087507173854,7527.849727775595,6487.087507173854,7527.849727775595
Harvard Forest,prior_only,Prior,8,2.0,4.0,10,slow,954.052978515625,953.273681640625,47.62243080139682,62.83042840280132,47.62243080139682,62.83042840280132
Harvard Forest,prior_only,Prior,8,2.0,4.0,50,slow,952.3525390625,931.3898315429688,240.9149497878807,315.6573508116499,240.9149497878807,315.6573508116499
Harvard Forest,prior_only,Prior,8,2.0,4.0,100,slow,948.699462890625,886.969970703125,481.1096003747115,619.1602170795642,481.1096003747115,619.1602170795642
Harvard Forest,prior_only,Prior,9,2.0,4.0,10,fast,1590.8226318359375,1197.078857421875,2807.995228503499,3131.2916577304613,2807.995228503499,3131.2916577304613
Harvard Forest,prior_only,Prior,9,2.0,4.0,50,fast,1682.254150390625,1239.929931640625,14432.733701889358,14796.187440495865,14432.733701889358,14796.187440495865
Harvard Forest,prior_only,Prior,9,2.0,4.0,100,fast,1681.310546875,1239.0152587890625,28761.292892810357,29125.042169815544,28761.292892810357,29125.042169815544
Harvard Forest,prior_only,Prior,9,2.0,4.0,10,intermediate,1268.940185546875,1167.0938720703125,557.2629317461401,709.9856726611705,557.2629317461401,709.9856726611705
Harvard Forest,prior_only,Prior,9,2.0,4.0,50,intermediate,1271.353271484375,983.0343017578125,2794.808458211386,3120.7238987604205,2794.808458211386,3120.7238987604205
Harvard Forest,prior_only,Prior,9,2.0,4.0,100,intermediate,1267.5198974609375,966.6737670898438,5558.842970865128,5895.873035574577,5558.842970865128,5895.873035574577
Harvard Forest,prior_only,Prior,9,2.0,4.0,10,slow,1227.1668701171875,1223.826904296875,71.19406602732309,93.87564291729996,71.19406602732309,93.87564291729996
Harvard Forest,prior_only,Prior,9,2.0,4.0,50,slow,1221.7789306640625,1157.543701171875,359.71583145671025,465.1842899597335,359.71583145671025,465.1842899597335
Harvard Forest,prior_only,Prior,9,2.0,4.0,100,slow,1213.9749755859375,1076.59130859375,717.229970290324,897.2970857550101,717.229970290324,897.2970857550101
Harvard Forest,prior_only,Prior,10,2.0,4.0,10,fast,540.930419921875,373.222412109375,2278.347631383241,2391.002860049285,2278.347631383241,2391.002860049285
Harvard Forest,prior_only,Prior,10,2.0,4.0,50,fast,604.05078125,438.2044982910156,11815.187011456383,11927.137368547734,11815.187011456383,11927.137368547734
Harvard Forest,prior_only,Prior,10,2.0,4.0,100,fast,603.2081909179688,437.39471435546875,23546.66635694183,23659.253588391373,23546.66635694183,23659.253588391373
Harvard Forest,prior_only,Prior,10,2.0,4.0,10,intermediate,5113.55078125,4836.7158203125,1104.309583462079,1421.3029816910148,1104.309583462079,1421.3029816910148
Harvard Forest,prior_only,Prior,10,2.0,4.0,50,intermediate,5096.384765625,4146.32177734375,5555.057217507499,6514.784549683045,5555.057217507499,6514.784549683045
Harvard Forest,prior_only,Prior,10,2.0,4.0,100,intermediate,5062.12255859375,3899.484375,11042.59811650715,12205.447932339557,11042.59811650715,12205.447932339557
Harvard Forest,prior_only,Prior,10,2.0,4.0,10,slow,1192.6396484375,1190.899658203125,51.60288348769622,68.06698445127192,51.60288348769622,68.06698445127192
Harvard Forest,prior_only,Prior,10,2.0,4.0,50,slow,1189.8829345703125,1154.5614013671875,260.9777726231261,340.7940103768577,260.9777726231261,340.7940103768577
Harvard Forest,prior_only,Prior,10,2.0,4.0,100,slow,1184.4647216796875,1093.706787109375,520.9696240405563,665.7832711138662,520.9696240405563,665.7832711138662
Harvard Forest,prior_only,Prior,11,2.0,4.0,10,fast,885.78515625,633.975830078125,2709.339779499491,2909.916495804546,2709.339779499491,2909.916495804546
Harvard Forest,prior_only,Prior,11,2.0,4.0,50,fast,952.4806518554688,693.5641479492188,14011.055552313781,14217.721093928716,14011.055552313781,14217.721093928716
Harvard Forest,prior_only,Prior,11,2.0,4.0,100,fast,951.592041015625,692.7073974609375,27917.10172133775,28124.260196614116,27917.10172133775,28124.260196614116
Harvard Forest,prior_only,Prior,11,2.0,4.0,10,intermediate,1487.532958984375,1350.5235595703125,596.8117476195509,754.4723607390358,596.8117476195509,754.4723607390358
Harvard Forest,prior_only,Prior,11,2.0,4.0,50,intermediate,1495.1497802734375,1153.2215576171875,2998.3651014643992,3329.047634961567,2998.3651014643992,3329.047634961567
Harvard Forest,prior_only,Prior,11,2.0,4.0,100,intermediate,1490.91650390625,1134.591064453125,5964.744387979103,6307.4852563158565,5964.744387979103,6307.4852563158565
Harvard Forest,prior_only,Prior,11,2.0,4.0,10,slow,1222.8524169921875,1216.3365478515625,116.18767376469506,153.07169091078907,116.18767376469506,153.07169091078907
Harvard Forest,prior_only,Prior,11,2.0,4.0,50,slow,1214.90087890625,1116.5634765625,586.339610019002,748.3342221373575,586.339610019002,748.3342221373575
Harvard Forest,prior_only,Prior,11,2.0,4.0,100,slow,1204.6060791015625,1016.3238525390625,1167.524934625952,1421.7849141195102,1167.524934625952,1421.7849141195102
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,10,fast,1214.40673828125,891.860107421875,2431.2240919192172,2661.194738255438,2431.2240919192172,2661.194738255438
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,50,fast,1291.7940673828125,945.7930297851562,12537.409804075785,12784.402951312622,12537.409804075785,12784.402951312622
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,100,fast,1290.876708984375,944.9051513671875,24981.845820918712,25229.171884630123,24981.845820918712,25229.171884630123
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,10,intermediate,4559.69384765625,4354.04638671875,906.3029767373613,1173.0212721060159,906.3029767373613,1173.0212721060159
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,50,intermediate,4538.76806640625,3715.912841796875,4555.197426337476,5380.3269873043755,4555.197426337476,5380.3269873043755
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,100,intermediate,4506.5078125,3481.447509765625,9054.175531475414,10060.258986857038,9054.175531475414,10060.258986857038
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,10,slow,2561.646728515625,2558.85888671875,106.8251780772069,140.92850185178685,106.8251780772069,140.92850185178685
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,50,slow,2556.138916015625,2486.5693359375,540.3255893153782,706.4489000731911,540.3255893153782,706.4489000731911
Harvard Forest,stocks_only,Stocks,0,2.0,4.0,100,slow,2544.9873046875,2359.857177734375,1078.7408783773076,1381.812048713365,1078.7408783773076,1381.812048713365
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,10,fast,1177.0714111328125,862.1472778320312,2386.5235764057134,2606.99664652594,2386.5235764057134,2606.99664652594
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,50,fast,1253.084228515625,916.8369140625,12310.951080598767,12546.647076317251,12310.951080598767,12546.647076317251
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,100,fast,1252.1700439453125,915.9520874023438,24530.382753886348,24766.40949463803,24530.382753886348,24766.40949463803
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,10,intermediate,4512.69580078125,4297.33447265625,960.5242950631123,1241.6571101283005,960.5242950631123,1241.6571101283005
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,50,intermediate,4493.5087890625,3658.397216796875,4827.023034053697,5676.632039904219,4827.023034053697,5676.632039904219
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,100,intermediate,4462.58740234375,3439.029541015625,9594.28685704636,10614.981914613618,9594.28685704636,10614.981914613618
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,10,slow,2195.2978515625,2192.6396484375,97.8397238983089,129.0697614722462,97.8397238983089,129.0697614722462
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,50,slow,2190.052734375,2124.6103515625,494.82665162941237,646.2831631669344,494.82665162941237,646.2831631669344
Harvard Forest,stocks_only,Stocks,1,2.0,4.0,100,slow,2179.83740234375,2009.264404296875,987.7487783937438,1261.821031625911,987.7487783937438,1261.821031625911
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,10,fast,1177.0714111328125,862.1472778320312,2386.5235764057134,2606.99664652594,2386.5235764057134,2606.99664652594
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,50,fast,1253.084228515625,916.8369140625,12310.951080598767,12546.647076317251,12310.951080598767,12546.647076317251
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,100,fast,1252.1700439453125,915.9520874023438,24530.382753886348,24766.40949463803,24530.382753886348,24766.40949463803
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,10,intermediate,4512.69580078125,4297.33447265625,960.5242950631123,1241.6571101283005,960.5242950631123,1241.6571101283005
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,50,intermediate,4493.5087890625,3658.397216796875,4827.023034053697,5676.632039904219,4827.023034053697,5676.632039904219
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,100,intermediate,4462.58740234375,3439.029541015625,9594.28685704636,10614.981914613618,9594.28685704636,10614.981914613618
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,10,slow,2195.2978515625,2192.6396484375,97.8397238983089,129.0697614722462,97.8397238983089,129.0697614722462
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,50,slow,2190.052734375,2124.6103515625,494.82665162941237,646.2831631669344,494.82665162941237,646.2831631669344
Harvard Forest,stocks_only,Stocks,2,2.0,4.0,100,slow,2179.83740234375,2009.264404296875,987.7487783937438,1261.821031625911,987.7487783937438,1261.821031625911
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,10,fast,1182.3114013671875,866.3107299804688,2310.3676598655957,2524.5267116396944,2310.3676598655957,2524.5267116396944
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,50,fast,1258.5142822265625,920.8970336914062,11917.552485199642,12146.644955659012,11917.552485199642,12146.644955659012
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,100,fast,1257.599853515625,920.0117797851562,23746.52818297776,23975.955285122196,23746.52818297776,23975.955285122196
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,10,intermediate,4658.73828125,4428.77880859375,1038.6336263491605,1341.637576178633,1038.6336263491605,1341.637576178633
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,50,intermediate,4639.76220703125,3762.970458984375,5218.849825999603,6119.180416037539,5218.849825999603,6119.180416037539
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,100,intermediate,4608.60302734375,3545.963134765625,10372.962275555363,11443.04810186432,10372.962275555363,11443.04810186432
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,10,slow,2083.814453125,2080.962646484375,98.64586241417146,130.1267599742708,98.64586241417146,130.1267599742708
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,50,slow,2078.44775390625,2011.2415771484375,498.86079882098704,650.9105793272075,498.86079882098704,650.9105793272075
Harvard Forest,stocks_only,Stocks,3,2.0,4.0,100,slow,2068.13525390625,1896.02587890625,995.6617639333624,1268.7698792144638,995.6617639333624,1268.7698792144638
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,10,fast,1182.3114013671875,866.3107299804688,2310.3676598655957,2524.5267116396944,2310.3676598655957,2524.5267116396944
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,50,fast,1258.5142822265625,920.8970336914062,11917.552485199642,12146.644955659012,11917.552485199642,12146.644955659012
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,100,fast,1257.599853515625,920.0117797851562,23746.52818297776,23975.955285122196,23746.52818297776,23975.955285122196
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,10,intermediate,4658.73828125,4428.77880859375,1038.6336263491605,1341.637576178633,1038.6336263491605,1341.637576178633
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,50,intermediate,4639.76220703125,3762.970458984375,5218.849825999603,6119.180416037539,5218.849825999603,6119.180416037539
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,100,intermediate,4608.60302734375,3545.963134765625,10372.962275555363,11443.04810186432,10372.962275555363,11443.04810186432
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,10,slow,2083.814453125,2080.962646484375,98.64586241417146,130.1267599742708,98.64586241417146,130.1267599742708
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,50,slow,2078.44775390625,2011.2415771484375,498.86079882098704,650.9105793272075,498.86079882098704,650.9105793272075
Harvard Forest,stocks_only,Stocks,4,2.0,4.0,100,slow,2068.13525390625,1896.02587890625,995.6617639333624,1268.7698792144638,995.6617639333624,1268.7698792144638
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,10,fast,992.4080200195312,716.7281494140625,2312.539662955809,2499.8184521315197,2312.539662955809,2499.8184521315197
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,50,fast,1062.1092529296875,774.6498413085938,11948.403232325054,12144.02448458316,11948.403232325054,12144.02448458316
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,100,fast,1061.2103271484375,773.7817993164062,23807.251627734237,24003.259221826636,23807.251627734237,24003.259221826636
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,10,intermediate,4015.29296875,3780.689697265625,1027.1865365971994,1320.8063948792228,1027.1865365971994,1320.8063948792228
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,50,intermediate,4005.07861328125,3202.066162109375,5160.608828122476,5974.633719304946,5160.608828122476,5974.633719304946
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,100,intermediate,3981.30224609375,3048.18701171875,10257.785931944674,11190.145796269175,10257.785931944674,11190.145796269175
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,10,slow,2190.978271484375,2187.37353515625,102.79351673294144,135.58321791516505,102.79351673294144,135.58321791516505
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,50,slow,2184.665771484375,2108.0546875,519.7493825877035,677.2876437517091,519.7493825877035,677.2876437517091
Harvard Forest,stocks_only,Stocks,5,2.0,4.0,100,slow,2173.490234375,1985.053466796875,1037.190265636329,1318.540579162592,1037.190265636329,1318.540579162592
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,10,fast,1086.85595703125,790.77685546875,2187.6011592361974,2377.733508958955,2187.6011592361974,2377.733508958955
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,50,fast,1159.6572265625,847.1356811523438,11293.712156592004,11494.698537815686,11293.712156592004,11494.698537815686
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,100,fast,1158.75,846.2586059570312,22503.04573112056,22704.3754946981,22503.04573112056,22704.3754946981
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,10,intermediate,4407.60986328125,4152.2431640625,1156.399341543892,1487.5929113887792,1156.399341543892,1487.5929113887792
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,50,intermediate,4395.6669921875,3511.3125,5808.695009531095,6722.109259669897,5808.695009531095,6722.109259669897
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,100,intermediate,4369.77294921875,3345.0556640625,11545.838004992402,12587.94290378578,11545.838004992402,12587.94290378578
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,10,slow,2157.644287109375,2154.000244140625,105.14952521649649,138.6894570127888,105.14952521649649,138.6894570127888
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,50,slow,2151.16357421875,2072.897705078125,531.6357821518338,692.4412703878072,531.6357821518338,692.4412703878072
Harvard Forest,stocks_only,Stocks,6,2.0,4.0,100,slow,2139.87255859375,1948.218505859375,1060.8334202439887,1346.751335287844,1060.8334202439887,1346.751335287844
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,10,fast,1086.85595703125,790.77685546875,2187.6011592361974,2377.733508958955,2187.6011592361974,2377.733508958955
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,50,fast,1159.6572265625,847.1356811523438,11293.712156592004,11494.698537815686,11293.712156592004,11494.698537815686
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,100,fast,1158.75,846.2586059570312,22503.04573112056,22704.3754946981,22503.04573112056,22704.3754946981
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,10,intermediate,4407.60986328125,4152.2431640625,1156.399341543892,1487.5929113887792,1156.399341543892,1487.5929113887792
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,50,intermediate,4395.6669921875,3511.3125,5808.695009531095,6722.109259669897,5808.695009531095,6722.109259669897
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,100,intermediate,4369.77294921875,3345.0556640625,11545.838004992402,12587.94290378578,11545.838004992402,12587.94290378578
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,10,slow,2157.644287109375,2154.000244140625,105.14952521649649,138.6894570127888,105.14952521649649,138.6894570127888
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,50,slow,2151.16357421875,2072.897705078125,531.6357821518338,692.4412703878072,531.6357821518338,692.4412703878072
Harvard Forest,stocks_only,Stocks,7,2.0,4.0,100,slow,2139.87255859375,1948.218505859375,1060.8334202439887,1346.751335287844,1060.8334202439887,1346.751335287844
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,10,fast,1101.3349609375,802.1893920898438,2091.7292692109177,2275.3924592818025,2091.7292692109177,2275.3924592818025
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,50,fast,1174.6378173828125,858.2925415039062,10797.40327562052,10991.90413731281,10797.40327562052,10991.90413731281
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,100,fast,1173.7294921875,857.4141845703125,21514.195411735585,21709.012960718712,21514.195411735585,21709.012960718712
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,10,intermediate,5178.9091796875,4900.8056640625,1255.472421347225,1618.2790411651454,1255.472421347225,1618.2790411651454
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,50,intermediate,5161.40087890625,4154.7001953125,6307.622041900255,7348.46176033798,6307.622041900255,7348.46176033798
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,100,intermediate,5128.72802734375,3935.33251953125,12537.159158904464,13750.149509715973,12537.159158904464,13750.149509715973
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,10,slow,2043.4613037109375,2040.06787109375,106.464060724,140.42648148786685,106.464060724,140.42648148786685
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,50,slow,2037.3087158203125,1962.2203369140625,538.2867353259861,701.0573801723508,538.2867353259861,701.0573801723508
Harvard Forest,stocks_only,Stocks,8,2.0,4.0,100,slow,2026.3887939453125,1840.099609375,1074.0848233627903,1362.5421789217266,1074.0848233627903,1362.5421789217266
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,10,fast,1125.782958984375,821.4962768554688,2066.7638682563984,2251.319332483109,2066.7638682563984,2251.319332483109
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,50,fast,1199.944091796875,877.1600341796875,10666.253047563505,10862.301085510097,10666.253047563505,10862.301085510097
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,100,fast,1199.0340576171875,876.2794799804688,21252.97059131926,21449.332232054403,21252.97059131926,21449.332232054403
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,10,intermediate,4778.77490234375,4501.12548828125,1276.7997608201595,1642.4778639338338,1276.7997608201595,1642.4778639338338
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,50,intermediate,4765.76904296875,3803.172119140625,6412.880499383322,7415.7857396538,6412.880499383322,7415.7857396538
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,100,intermediate,4737.931640625,3626.03271484375,12746.73146249045,13887.088636160368,12746.73146249045,13887.088636160368
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,10,slow,2079.85009765625,2075.99853515625,110.78496290540967,146.1156190190351,110.78496290540967,146.1156190190351
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,50,slow,2073.058837890625,1991.0042724609375,560.0641660895038,728.5552621186139,560.0641660895038,728.5552621186139
Harvard Forest,stocks_only,Stocks,9,2.0,4.0,100,slow,2061.475341796875,1863.23388671875,1117.3664744104524,1413.8749405362569,1117.3664744104524,1413.8749405362569
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,10,fast,1171.1356201171875,857.4318237304688,2032.2467957170666,2219.2700891580535,2032.2467957170666,2219.2700891580535
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,50,fast,1246.9293212890625,912.2384643554688,10483.947398703005,10683.740345872917,10483.947398703005,10683.740345872917
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,100,fast,1246.015625,911.3541259765625,20889.928095872805,21090.01286743018,20889.928095872805,21090.01286743018
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,10,intermediate,4791.3359375,4510.47412109375,1320.7277019550838,1698.72558606295,1320.7277019550838,1698.72558606295
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,50,intermediate,4778.443359375,3806.824951171875,6632.690965885047,7659.460163354837,6632.690965885047,7659.460163354837
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,100,intermediate,4751.0341796875,3634.567138671875,13183.694784713178,14344.832708232272,13183.694784713178,14344.832708232272
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,10,slow,2102.291259765625,2098.730224609375,103.32005963164018,136.2769847926063,103.32005963164018,136.2769847926063
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,50,slow,2095.8134765625,2017.857666015625,522.368976300772,680.16327640244,522.368976300772,680.16327640244
Harvard Forest,stocks_only,Stocks,10,2.0,4.0,100,slow,2084.62353515625,1895.1146240234375,1042.2924456439337,1322.2168230767315,1042.2924456439337,1322.2168230767315
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,10,fast,1121.74755859375,818.3072509765625,2035.1328759605362,2216.3655767225832,2035.1328759605362,2216.3655767225832
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,50,fast,1195.7679443359375,874.0440063476562,10503.39239401419,10695.812170163765,10503.39239401419,10695.812170163765
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,100,fast,1194.8580322265625,873.1638793945312,20928.450460497206,21121.175849695937,20928.450460497206,21121.175849695937
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,10,intermediate,4579.63330078125,4298.1572265625,1306.4173978355893,1677.9109934111812,1306.4173978355893,1677.9109934111812
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,50,intermediate,4569.91796875,3626.942626953125,6560.678410899829,7547.933867623646,6560.678410899829,7547.933867623646
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,100,intermediate,4544.87109375,3473.563232421875,13041.12947699369,14146.533567789964,13041.12947699369,14146.533567789964
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,10,slow,2451.137939453125,2446.9970703125,113.3282942181341,149.47793584788297,113.3282942181341,149.47793584788297
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,50,slow,2443.928466796875,2355.54833984375,572.9957528356323,746.331236545022,572.9957528356323,746.331236545022
Harvard Forest,stocks_only,Stocks,11,2.0,4.0,100,slow,2431.52197265625,2217.7548828125,1143.4420878708597,1452.3128624400529,1143.4420878708597,1452.3128624400529
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,10,fast,1259.160400390625,927.6161499023438,2059.5048588949626,2259.682302033858,2059.5048588949626,2259.682302033858
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,50,fast,1338.2191162109375,980.5748291015625,10616.320251205338,10832.496372630058,10616.320251205338,10832.496372630058
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,100,fast,1337.2991943359375,979.683349609375,21154.152379943618,21370.60068043771,21154.152379943618,21370.60068043771
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,10,intermediate,4664.27783203125,4394.70458984375,1122.839326962055,1444.9842666059033,1122.839326962055,1444.9842666059033
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,50,intermediate,4650.5009765625,3704.33642578125,5638.100926734829,6512.33779073223,5638.100926734829,6512.33779073223
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,100,intermediate,4623.7607421875,3537.29638671875,11206.544842461779,12193.571762508942,11206.544842461779,12193.571762508942
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,10,slow,5020.904296875,5011.4248046875,275.8991130143088,363.8853935975617,275.8991130143088,363.8853935975617
Harvard Forest,soil14c_only,Soil 14C,0,2.0,4.0,50,slow,5003.9599609375,4798.4599609375,1394.7488897703083,1813.3371713491083,1394.7488897703083,1813.3371713491083
